id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
3105051,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,559e16a4-53fa-4f87-8727-25648fe96d68,FLD0002574,002201,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"S Duval Anderson",100,1925-06-02,1925,6,2,153,,,,"Decomposed shale.",,,,,,,,,,,,,,,"United States",Colorado,Archuleta,,"San Juan National Forest, above Devil Creek phone booth.",,37.210912,-107.296734,WGS84,400,,"R. McCauley",,GeoLocate,,"Not sure of phone booth. Point placed where Devil Creek crosses highway.",2134,,,,,"7000 ft.",,,,"2021-01-11 17:43:48",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:559e16a4-53fa-4f87-8727-25648fe96d68,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3105051
3105052,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,2c35f3e1-e947-4eff-a066-4d0072e62769,FLD0002575,002202,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Margarette J. Lyon",10049,2004-05-04,2004,5,4,125,,,,"Pinyon-juniper/mountain mahogany community on light gray shale. EOR 10.",,,,,,,,,,,,,,,"United States",Colorado,Montezuma,,"Mesa Verde National Park and Henneman property.",,37.3201,-108.3997,WGS84,950,"T35N R14W S4","R. McCauley",,GeoLocate,,"TRS Calculation. N side of park.",,,,,,,,,,"2018-11-30 23:03:40",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2c35f3e1-e947-4eff-a066-4d0072e62769,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3105052
3105053,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,20358bec-74b1-4909-8484-67f1a7e67d9c,FLD0002576,002203,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Margarette J. Lyon",20013,2005-06-04,2005,6,4,155,,,,,,,,,,,,,,,,,,,"United States",Colorado,Archuleta,,"Dyke; BLM north of Hwy 160.",,,,,,"T34N R3W S10",,,,,,2073,,,,,"6800 ft.",,,,"2018-05-22 15:58:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:20358bec-74b1-4909-8484-67f1a7e67d9c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3105053
3105054,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,3fd91b5f-bd8d-4b75-ad13-5ccc495eaf89,FLD0002577,002204,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Margarette J. Lyon",20017,2005-06-18,2005,6,18,169,,,,"Pinyon-juniper community.",,,,,,,,,,,,,,,"United States",Colorado,Archuleta,,"Yellow Jacket Pass.",,37.261959,-107.447947,WGS84,490,"T35N R5W S32","R. McCauley",,GeoLocate,,"At Yellowjacket Pass",2377,,,,,"7800 ft.",,,,"2019-02-16 21:39:54",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3fd91b5f-bd8d-4b75-ad13-5ccc495eaf89,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3105054
3150137,NMC,,,3bc468fd-522b-4e40-b52c-5668c979b865,PreservedSpecimen,,33235,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"C.F. Baker, F.S. Earle, and S.M. Tracy",548,1898-07-10,1898,7,10,191,,,,,,,,,,,,,,,,,,,"United States",Colorado,"La Plata",,"Hillside near Dix.",,,,,,,,,,,,2591,,,,,8500ft,,,,"2015-05-01 23:30:11",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4a31ce7b-79de-412d-8824-93ed31533041,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3150137
3238753,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,6f1af06d-d0d2-424f-998e-60da6dceab52,KHD00023621,50039,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Mary Edwards",E-756,1990-05-31,1990,5,31,151,,,,"Slope +/- 15°. Aspect N60E. Soil gray, buff sandy, loose with small to med. fragments. Upper Cretaceous (Kl) Lewis Shale. Associated species: Berberis fendleri, Crepis occidentalis, Castelleja integra, Hymenoxys acaulis, Chrysothamnus nauseosus, Quercus, Juniperus scopulorum, Oryzopsis hymenoides, Mahonia repens",,,,,,,,,Flower,,,,,,USA,Colorado,Archuleta,,"7.5' Edith Quad., Harrington Site. 10 mi. NW of old site of Edith or 6 mi E on CR 542 from Junction with Trujillo Rd, on S-facing slope N. of Montezuma Cr and Hwy 542",,37.0554,-106.993,WGS84,969,"T33N R01W S31 NW¼ NE¼ NW¼",,,GeoLocate,,,2332,,,,,7650,,,,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:6f1af06d-d0d2-424f-998e-60da6dceab52,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3238753
3238754,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,510dbc9f-cc5f-4db3-bf00-7cbfcfec96ed,KHD00023617,50050,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Mary Edwards",E-992A,1993-06-01,1993,6,1,152,,,,,,,,,,,,,Flower,,,,,,USA,Colorado,Archuleta,,"Chimney Rock Archeological Area. Collection area, San Juan NF.",,37.1751,-107.30418,,,"T34N R4W Sec20 SE 1/4 NW1/4",,,"GEOLocate, 7.5' Chimney Rock quad, 6620 feet",,,,,,,,,,,,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:510dbc9f-cc5f-4db3-bf00-7cbfcfec96ed,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3238754
3381870,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,6d6faff9-7763-4f01-a0a6-de2c886782ce,KHD00041009,51473,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Mary Edwards",E-786,1991-05-07,1991,5,7,127,,,,"Weedy site.; Mancos Shale, fine rock fragments.",,,,,,,,"Ipomopsis polyantha; Townsendia glabella.",Flower,,,,,,USA,Colorado,Archuleta,,"Red Ryder area, roadside slope above borrow pit, east of Hwy 84, 1.2 mi south of junction of Hwys 160 and 84.",,37.265279,-106.990871,,2393,,"aeclontz (2015-02-11 09:22:43)",,"georef batch tool 2015-02-11; GeoLocate","reviewed - high confidence","Interpreted as Red Ryder Rodeo Grounds - aeclontz",2170,,,,,7120ft,,,sesnow,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:6d6faff9-7763-4f01-a0a6-de2c886782ce,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3381870
3385817,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,4e484456-0373-4698-aef7-89ef40a319fc,KHD00051876,52407,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,"Pam Regensberg","April 2013",,,,,,"Mary Edwards",s.n.,1984-05-31,1984,5,31,152,,,,,,,,,,,,,Flower,,,,,,USA,Colorado,Archuleta,,"Near Ute Park, W. of Pagosa Springs on mancos shale.",,37.12664,-107.632263,,10306,,"aeclontz (2015-02-04 12:06:48)",,"georef batch tool 2015-02-04; GeoLocate","reviewed - high confidence",,,,,,,,,,Mazoon,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:4e484456-0373-4698-aef7-89ef40a319fc,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3385817
3507259,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,4da45122-588a-4b11-a6d4-7a5b3b805b9e,KHD00052853,52595,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Mary Edwards",E-821,1991-06-11,1991,6,11,162,,,"Extremely common and abundant.",,,,,,,,,,Flower,,,,,,USA,Colorado,Archuleta,,"Along N. side of Hwy 160 for ca. 1/4 mi east and west of Dyke turn-off. Ca. 12 miles south of Pagosa Springs.",,37.095441,-107.009762,,43486,,"aeclontz (2015-01-30 09:39:52)",,"georef batch tool 2015-01-30; GeoLocate","reviewed - high confidence",,2073,,,,,"6800 ft",,,Mazoon,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:4da45122-588a-4b11-a6d4-7a5b3b805b9e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3507259
3507274,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,a1d1960d-f8bf-4cdf-b8fc-fb9251c9e562,KHD00052854,52593,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Mary Edwards",E-826,1991-06-11,1991,6,11,162,,,,,,,,,,,,,Flower,,,,,,USA,Colorado,Archuleta,,"Hill .5 mi SSW Trujillo Cemetary above intersection of Trujillo Road (500) and Road 543 (11 miles S. of Pagosa Springs)",,37.097346,-107.048214,,5687,,"aeclontz (2015-01-30 10:34:25)",,"georef batch tool 2015-01-30; GeoLocate","reviewed - high confidence","Interpreted as above intersection of Trujillo Road (500) and Road 542. Coordinates of Trujillo Cemetery: 37.0974, -107.0472. - aeclontz",2073,,,,,,,,regensbp,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:a1d1960d-f8bf-4cdf-b8fc-fb9251c9e562,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3507274
4555704,"Utah State University",UTC,,06bf658d-f555-4c9c-ab93-fc2d7db7086e,PreservedSpecimen,00b614e2-d8da-4f04-9493-43f96505bef1,UTC00022811,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,"John H. Beaman",1956-08-00,"Colorado Flora",,,,,"Bethel, E.; F. S. Willey, I. W. Clokey",4340,1921-07-29,1921,7,29,210,,,,"Dry hills",,,,,,,,,,,,,,,"United States",Colorado,Archuleta,,"Dry hills, Pagosa Springs",,,,,,,,,,,,2160,,,,,,,,,"2017-01-07 12:55:54",http://creativecommons.org/publicdomain/zero/1.0/,"Utah State University",,urn:uuid:00b614e2-d8da-4f04-9493-43f96505bef1,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4555704
5356295,MESA,,,ac7b0f18-a698-4d9e-a342-ad715b459e6d,PreservedSpecimen,82048aa3-9d94-4fe0-8b02-893b9ab4fc7a,MESA02372,"Mesa 373","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Joann Young",60401978-3,1978-06-04,1978,6,4,155,,,,"Dry open ground, outcrops",,,,,,,,,"Phenology: Flowering and Fruiting.",,,,,,"United States",Colorado,Mesa,,"Uncompahgre plateau",,38.375266,-108.125906,WGS84,6000,,"Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GeoLocate,"reviewed - high confidence","Georeferenced to Uncompahgre Plateau near Divide Fork area, with uncertainty radius encompassing extent of plateau; Georeferenced 11/12/2020",2743,,,,,9000',,,stern,"2020-11-24 17:45:04",http://creativecommons.org/publicdomain/zero/1.0/,"Colorado Mesa University",,urn:uuid:82048aa3-9d94-4fe0-8b02-893b9ab4fc7a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5356295
5356296,MESA,,,ac7b0f18-a698-4d9e-a342-ad715b459e6d,PreservedSpecimen,29b833a9-1db7-4df4-a431-ee3a649bd9df,MESA02373,"Mesa 1163","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"W.A. Kelley",06021978-6,1978-06-02,1978,6,2,153,,,,,,,,,,,,,"Phenology: Flowering and Fruiting.",,,,,,"United States",Colorado,Mesa,,"Divide fork campground, Uncompahgre National Forest",,38.696289,-108.684581,WGS84,2000,,"Stephen Stern",,GeoLocate,,,2903,,,,,9525',,,stern,"2020-11-24 17:45:04",http://creativecommons.org/publicdomain/zero/1.0/,"Colorado Mesa University",,urn:uuid:29b833a9-1db7-4df4-a431-ee3a649bd9df,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5356296
5356297,MESA,,,ac7b0f18-a698-4d9e-a342-ad715b459e6d,PreservedSpecimen,dc9c51ea-da8b-4d73-a8b7-384bb754d17a,MESA02374,"Mesa 1171","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"W.A. Kelley",05211978-2,1978-05-21,1978,5,21,141,,,,,,,,,,,,,"Phenology: Flowering and Fruiting.",,,,,,"United States",Colorado,Mesa,,"Mud Springs Campground, south of Glade Park",,38.90472,-108.73806,WGS84,90,,"Stephen Stern",,GeoLocate,,,2294,,,,,7525',,,stern,"2020-11-24 17:45:04",http://creativecommons.org/publicdomain/zero/1.0/,"Colorado Mesa University",,urn:uuid:dc9c51ea-da8b-4d73-a8b7-384bb754d17a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5356297
6035011,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,98422502-a610-11e3-a341-00ff10703b0e,SJNM-V-0017619,14139,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Heil, Kenneth D.; Heil, Marilyn",21836,2003-05-26,2003,5,26,146,,,,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,"La Plata",,"Ca 3.2 air miles east of Bayfield. County Road 527 from junction with County Road 528. Collection north of Saul's Creek.",,37.2483333,-107.5397222,,,,,,,,,2155,,,,,7070ft.,,,,"2020-03-13 13:43:48",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:62dcea97-9af3-4633-8a07-666cda861bbb,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6035011
6043750,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9a03749f-a610-11e3-a341-00ff10703b0e,,51387,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,oand,3742,1996-05-19,1996,5,19,140,,,,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,Archuleta,,"Along Forest Road 633 above O'Neal Creek and north of """"The Anthill""""",,37.4169444,-107.1619444,,,,,,,,,,,,,,,,,,"2018-09-13 16:35:38",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:c83b891a-67a2-4cc5-9e0a-b87d367414f2,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6043750
6050867,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,997f9b27-a610-11e3-a341-00ff10703b0e,SJNM-V-0017622,39273,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Heil, Kenneth D.",10099,1996-07-12,1996,7,12,194,,,,,,,,,,,,,,,,,,"Unspecified - 1","United States",Colorado,Archuleta,,"Ca 7 miles south of Pagosa Springs on US Hwy 84 to State Road 326 (Blanco Basin Road). Ca .2 mile east two two track.",,38.1782,-106.9326,,,,,,,,,2172,,,,,7125ft.,,,,"2020-03-13 13:47:27",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:57dc0d8a-85ef-4a1d-9747-87394f4f621e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6050867
6071472,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,986be867-a610-11e3-a341-00ff10703b0e,SJNM-V-0017618,15846,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Heil, Kenneth D.",23418,2004-04-26,2004,4,26,117,,,,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,"La Plata",,"From Bayfield, Road 523 to County Rd 527. 2.5 mi. E on County Road 527",,37.2538889,-107.5316667,,,,,,,,,2160,,,,,7085ft.,,,,"2020-03-13 13:43:22",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:9539ac0a-ee65-4c07-8b12-44474e10f34e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6071472
6084633,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,99d35ead-a610-11e3-a341-00ff10703b0e,SJNM-V-0017623,46515,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"O'Kane, Jr., Steve L.; Anderson, John",3742,1996-05-19,1996,5,19,140,,,,,,,,,,,,,,,,,,"Unspecified - 1","United States",Colorado,Archuleta,,"San Juan National Forest. Along FS Road 633 above O'Neal Creek and north of the """"Anthill"""". Ca 200 meters from the Hinsdale County Line.",,37.4169444,-107.1619444,,,,,,,,,2408,,,,,7900ft.,,,,"2020-03-13 13:47:54",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:0b356767-3539-4eb6-a210-31e66cd4d314,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6084633
6087264,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9a6b1cd1-a610-11e3-a341-00ff10703b0e,SJNM-V-0017624,58708,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"O'Kane, Jr., Steve L.; Heil, Kenneth",8250,2007-06-20,2007,6,20,171,,,"Corolla white.",,,,,,,,,,,,,,,,"United States",Colorado,Archuleta,,"East of Pagosa Springs and ca 1 mi east of the San Juan River.",,37.29381667,-106.95901667,,,,,,,,,2237,,,,,7340ft.,,,,"2021-05-25 12:21:13",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:39095aa2-7eba-43c3-8bcb-26d624aa016f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6087264
6092569,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,980bd454-a610-11e3-a341-00ff10703b0e,SJNM-V-0017620,8700,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Heil, Kenneth D.; O'Kane, Jr., Steve L.; Schleser, Dave; Mietty, Wayne",19113,2002-06-10,2002,6,10,161,,,,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,Archuleta,,"Southern Ute Indian Reservation. Pagosa Junction. South of railroad tracks.",,37.0366667,-107.1991667,,,,,,,,,1903,,,,,6243ft.,,,,"2020-03-13 13:44:59",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:705db05f-b2d3-44db-aa3a-43df15ebca51,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6092569
6097194,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,999454fd-a610-11e3-a341-00ff10703b0e,SJNM-V-0017621,41714,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"Heil, Kenneth D.","11,779",1998-05-11,1998,5,11,131,,,,,,,,,,,,,,,,,,"Unspecified - 1","United States",Colorado,Archuleta,,"Near junction of US Highway 84 and Blanco Basin Road (FS Road 326).",,37.1775,-106.935,,,,,,,,,2173,,,,,7130ft.,,,,"2020-03-13 13:47:00",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:f369674a-d6b3-49ef-8930-5e31cb43f2d4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6097194
10669320,MO,,MOBOT,120a109a-fef1-4ea6-b7d7-6a5f8f0e5c18,PreservedSpecimen,urn:catalog:MO:Tropicos:100540506,100540506,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"William A. Weber; Timothy Hogan",17868,1988-05-26,1988,5,26,147,,1988-5-26,,,,,,,,,,,,,,,1,,"United States",Colorado,Archuleta,,"4 miles S of Pagosa Springs, on black shale knolls.",,,,,,,,,,,,,,,,,,,,,"2012-11-07 13:52:00",http://creativecommons.org/licenses/by/3.0/,"Missouri Botanical Garden",,urn:uuid:064e7c55-7046-4e2e-8f01-3b5ae22d8ed5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=10669320
10722072,MO,,MOBOT,120a109a-fef1-4ea6-b7d7-6a5f8f0e5c18,PreservedSpecimen,urn:catalog:MO:Tropicos:2716131,2716131,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,"Esther L. Larsen",1926,,,,,Isotype,"Charles F. Baker",727,1899-05-16,1899,5,16,136,,1899-5-16,,,,,,,,,,,,,,,,,"United States",Colorado,,,"Los Pinos (Bayfield).",,,,,,,,,,,,,,,,,,,,,"2008-05-27 22:02:00",http://creativecommons.org/licenses/by/3.0/,"Missouri Botanical Garden",,urn:uuid:1491369c-7786-4c18-a9f5-c67932cc669d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=10722072
11384025,NO,"Vascular Plants",LSU(NO),fe609977-5b39-49c5-905a-32ca83233244,PreservedSpecimen,8cdcbc74-4095-4d97-8129-cc06e7b07628,NO0014996,s.n.,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia glabella",103695,"A. Gray",Townsendia,,glabella,,,Species,,,,,,,,"E. Bethel",4340,1921-06-29,1921,6,29,180,,,,,,,,,,,,,,,,,,,"United States",Colorado,Archuleta,,,,,,,,,,,,,,,,,,,,,,laymonball,"2018-02-06 01:49:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8cdcbc74-4095-4d97-8129-cc06e7b07628,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=11384025
